,2021 Demand,Annual Surplus,Output/Cap,Market Surplus
2956,12183,-1433,0.5098554033485541,1216.0
2957,12984,-1670,0.5224933282500953,721.0
2958,14002,-1787,0.5745871070857752,1097.0
2959,14786,-1904,0.607869327939549,1142.0
2960,15057,-1882,0.6200015439246565,1006.0
2961,15131,-1878,0.6193653502987043,835.0
2962,15196,-1892,0.6232799720919415,884.0
2963,15149,-1847,0.6225002878747169,1069.0
2964,15136,-2503,0.6111981654882477,856.0
2965,15053,-2589,0.6134068306221572,860.0
2966,14754,-2505,0.6215836874731958,1189.0
2967,15084,-2574,0.6193164243736468,934.0
2968,15544,-2300,0.6434960582171013,1434.0
2969,15031,-1655,0.6145079259011769,1522.0
2970,14692,-848,0.6025913962707385,1725.0
2971,15091,-904,0.5930113428466887,1116.0
2972,14593,-422,0.5922970806457627,1293.0
2973,13788,-523,0.5697595537800558,1330.0
2974,12981,-404,0.5386206377858003,1342.0
2975,12381,-487,0.5251105614271794,1630.0
2976,12023,-392,0.5090800164750814,1573.0
2977,11780,-343,0.49902585237916824,1539.0
2978,11726,-311,0.5132151974770987,1944.0
2979,11784,-252,0.5032485822661209,1616.0
2980,12254,-327,0.5116918326618217,1335.0
2981,13105,-609,0.5278598876736624,1181.0
2982,13958,-794,0.565824443196706,1158.0
2983,14617,-1395,0.5880330903184376,950.0
2984,14846,-1749,0.5986165638437091,1164.0
2985,14739,-1813,0.5962899500856739,1269.0
2986,14743,-1859,0.5834131025768656,494.0
2987,14707,-1789,0.5832112125652876,814.0
2988,14492,-1691,0.5829042608760541,1131.0
2989,14202,-1657,0.5573222379077197,800.0
2990,14204,-1695,0.5621504734919096,874.0
2991,14460,-1616,0.5747135018104446,936.0
2992,14852,-1416,0.571956401256235,628.0
2993,14961,-1375,0.5778526000748223,485.0
2994,15135,-1253,0.5931645282161917,537.0
2995,15450,-1161,0.5963359012686367,109.0
2996,15132,-1130,0.5960870571891641,315.0
2997,14244,-886,0.5676133955065705,485.0
2998,13294,-785,0.5474655445315214,887.0
2999,12563,-635,0.5432318464930945,1479.0
3000,12223,-663,0.5310429825912802,1565.0
3001,11999,-645,0.5211517677937316,1503.0
3002,11960,-679,0.5191891055400805,1460.0
3003,12228,-874,0.5234365913232273,1273.0
3004,12729,-1072,0.5281772250291489,861.0
3005,13579,-1350,0.5524246905892426,615.0
3006,14100,-1245,0.5725465644075756,532.0
3007,14088,-741,0.5692337917485265,399.0
3008,13836,-763,0.5733871283638216,802.0
3009,13601,-925,0.5834375378161429,863.0
3010,13572,-995,0.5838418354893825,780.0
3011,13651,-1126,0.570914676043814,474.0
3012,13534,-1170,0.5673952275917385,614.0
3013,13403,-1250,0.5720239749136665,1008.0
3014,13414,-1379,0.5604918222943974,1082.0
3015,13774,-1407,0.5727480886405092,984.0
3016,14299,-1256,0.5837492202121023,673.0
3017,14665,-1344,0.5952511773940345,502.0
3018,14974,-1335,0.5983270202020202,190.0
3019,15135,-1124,0.612243273364114,247.0
3020,14700,-755,0.6007581803671189,355.0
3021,14120,-848,0.5872461674291677,513.0
3022,13219,-716,0.5575135003451216,512.0
3023,12449,-498,0.538522890413144,1055.0
3024,12101,-525,0.5451130823943099,1541.0
3025,11980,-632,0.52690843518333,1169.0
3026,11970,-756,0.5326095730083138,1227.0
3027,12081,-834,0.5417610877306571,1307.0
3028,12506,-991,0.5503426462836057,1066.0
3029,13400,-1314,0.5612394872213603,347.0
3030,14056,-1252,0.6055225217887106,812.0
3031,14474,-1465,0.6155220728587093,682.0
3032,14609,-1732,0.6167970491670383,608.0
3033,14251,-1734,0.5976448688896083,518.0
3034,14126,-1432,0.5860764587525151,438.0
3035,14249,-1424,0.5775769399211689,258.0
3036,14206,-1243,0.5694143594186917,252.0
3037,13841,-919,0.5714400805639477,345.0
3038,13648,-775,0.5608238317006584,321.0
3039,13970,-936,0.5668787292053582,376.0
3040,14370,-780,0.5698877830207383,2.0
3041,14351,-639,0.5730136714880126,109.0
3042,14467,-509,0.583293403609647,141.0
3043,14776,-472,0.5907939698492463,-80.0
3044,14478,-361,0.5871227364185111,112.0
3045,13819,-491,0.5816434995911692,408.0
3046,13041,-361,0.5464904836949933,483.0
3047,12346,-309,0.5251547373432789,890.0
3048,11794,-21,0.5314231060455107,1541.0
3049,11441,-4,0.5164053028821712,1764.0
3050,11333,135,0.507404822827014,1755.0
3051,11521,102,0.5092952542242408,1711.0
3052,11524,475,0.5053026532409357,1674.0
3053,11749,565,0.5146223518575376,1660.0
3054,12206,727,0.5299923488905891,1648.0
3055,12570,871,0.5435082872928176,1596.0
3056,12679,735,0.5539812105344217,1709.0
3057,12704,756,0.5597118422066415,1825.0
3058,12780,733,0.5613262230466033,1746.0
3059,13139,511,0.5743713319600451,1639.0
3060,12951,677,0.5621169259783121,1356.0
3061,12621,477,0.5279811917058506,1078.0
3062,12634,348,0.549176196937391,1532.0
3063,12888,373,0.56468116562269,1626.0
3064,13460,269,0.576054068922158,1200.0
3065,13792,138,0.5892473972820472,1037.0
3066,13820,349,0.5918889733232012,979.0
3067,14055,532,0.5952323524682425,752.0
3068,13953,636,0.5868230906689457,1153.0
3069,13403,783,0.5703272498426684,1097.0
3070,12742,627,0.5539514574564337,1340.0
3071,12155,542,0.5145099257993085,1089.0
3072,11715,439,0.49974770019019527,1160.0
3073,11307,540,0.4907511536820879,1348.0
3074,11284,509,0.48992872637124263,1364.0
3075,11300,568,0.49267612183213205,1414.0
3076,11407,582,0.48932053861631325,1239.0
3077,11425,741,0.48940038684719533,1226.0
3078,11618,804,0.49746310856346104,1226.0
3079,11852,660,0.5056149423069501,1250.0
3080,12071,519,0.5156731361675909,1320.0
3081,12040,760,0.5171184296284936,1448.0
3082,12122,961,0.5165800733496333,1400.0
3083,12522,647,0.5286916602907421,1298.0
3084,12531,415,0.5268411627995581,1297.0
3085,12370,431,0.5049073477585357,954.0
3086,12557,167,0.5116497910942146,1036.0
3087,12970,160,0.5056816051003188,514.0
3088,13341,422,0.5243815458538233,628.0
3089,13387,571,0.5497399954781822,1202.0
3090,13629,415,0.5618751893365647,1209.0
3091,14203,3,0.5783796102860181,1024.0
3092,14042,-45,0.5831517792302106,1215.0
3093,13387,71,0.5548227220739611,1166.0
3094,12614,240,0.5248007253220506,1278.0
3095,11880,164,0.5050005704072708,1400.0
3096,11545,27,0.49589330118303065,1617.0
3097,11523,-270,0.49287781410906906,1591.0
3098,11630,-490,0.5009634639362225,1629.0
3099,11850,-636,0.5121430477715506,1583.0
3100,12388,-1163,0.515685825509503,1124.0
3101,13196,-1858,0.5334448796440658,832.0
3102,13997,-2408,0.5688798899755502,894.0
3103,14199,-2197,0.5927712688567272,1283.0
3104,13661,-1419,0.5663552111820116,1250.0
3105,13460,-1038,0.561099413445631,1463.0
3106,13522,-988,0.5598873239436619,1385.0
3107,13858,-1311,0.5658465450194436,1275.0
3108,13785,-1347,0.5488120790467027,1045.0
3109,13590,-1135,0.5269253251497881,833.0
3110,13473,-937,0.5247607917610109,896.0
3111,13611,-773,0.5357090589784868,1031.0
3112,14186,-642,0.5652413691679841,1188.0
3113,14296,-484,0.5756913040255023,1235.0
3114,14556,-578,0.5833519886575629,1079.0
3115,14962,-717,0.5858665762609712,591.0
3116,14703,-1018,0.579494573878728,569.0
3117,14081,-1069,0.5645281831412501,271.0
3118,13117,-798,0.5368317222331821,489.0
3119,12444,-791,0.5237776289350301,850.0
3120,11935,-571,0.4943899568458219,667.0
3121,11697,-508,0.48805006845296306,780.0
3122,11631,-345,0.49789274252793564,1246.0
3123,11731,-204,0.5047302776383364,1340.0
3124,12362,-431,0.4976695812950194,558.0
3125,13152,-535,0.5157029870229594,280.0
3126,13871,-366,0.5395754734956747,288.0
3127,14197,4,0.5565583634175691,603.0
3128,14241,107,0.5645669291338583,816.0
3129,14112,224,0.5751368664109344,1331.0
3130,14099,141,0.5475217358995318,637.0
3131,14060,300,0.5375939849624061,526.0
3132,13858,350,0.5297482837528604,495.0
3133,13714,205,0.5442762186115214,1025.0
3134,13791,-162,0.5454545454545454,1125.0
3135,14209,-330,0.5473329425556858,731.0
3136,15024,-617,0.573256369719475,568.0
3137,15179,-732,0.5804870749317272,338.0
3138,15358,-862,0.6001967610110489,504.0
3139,15567,-1000,0.598100427592992,239.0
3140,14982,-405,0.5823223570190641,474.0
3141,14295,-438,0.5612116593636883,434.0
3142,13287,-239,0.5487600152613507,1096.0
3143,12678,-308,0.525214551530341,1153.0
3144,12327,-165,0.5165188470066518,1650.0
3145,11955,72,0.4969989752598448,1625.0
3146,11854,56,0.4939851268591426,1697.0
3147,11862,158,0.49022819085052954,1608.0
3148,12289,119,0.49294190223899553,1295.0
3149,13096,-155,0.5096402667930168,887.0
3150,13776,-202,0.5406493554463857,861.0
3151,14012,-294,0.5542702621497784,746.0
3152,13499,-81,0.5378233652613319,763.0
3153,13114,-15,0.5313136749836608,706.0
3154,13117,34,0.5336692624828218,863.0
3155,13168,280,0.5339864583727352,949.0
3156,13041,441,0.5206951145958987,772.0
3157,12951,469,0.5034345957462439,754.0
3158,12685,564,0.5095678899418243,1242.0
3159,12870,484,0.5152770208900999,1313.0
3160,13508,249,0.5448486834917513,1453.0
3161,13866,70,0.55913033929944,1410.0
3162,14145,-35,0.554007612431174,847.0
3163,14522,-48,0.5486250838363514,202.0
3164,14497,7,0.546542306120174,211.0
3165,13907,47,0.5458744645185323,747.0
3166,12834,261,0.5279749010233808,1302.0
3167,11864,700,0.5134993250337483,1830.0
3168,11634,676,0.4986527954494424,1691.0
3169,11470,567,0.4859526392577906,1520.0
3170,11384,586,0.48304895313314955,1582.0
3171,11639,501,0.48090355179075644,1305.0
3172,11957,532,0.4920446537848162,1310.0
3173,12885,63,0.5086700900498623,785.0
3174,13629,-139,0.5361064268315533,677.0
3175,14006,-549,0.5598574191346555,758.0
3176,13691,-723,0.564167773771114,1172.0
3177,13289,-638,0.558165548098434,1182.0
3178,13224,-541,0.5429580980911779,913.0
3179,13326,-579,0.545583173996176,941.0
3180,13271,-766,0.5433268637972372,1006.0
3181,13125,-847,0.5353619669145545,985.0
3182,13193,-1032,0.5304961394953637,1167.0
3183,13631,-1232,0.5389061805246776,913.0
3184,13980,-821,0.5669505075670249,1267.0
3185,14174,-632,0.5538795523449489,624.0
3186,14351,-532,0.558646985541168,447.0
3187,14525,-468,0.562019758507135,323.0
3188,14546,-466,0.5666818044202241,428.0
3189,13768,-402,0.5479291728017518,745.0
3190,12812,-249,0.5123089663479635,798.0
3191,12068,-216,0.49574539865802003,1157.0
3192,11714,-113,0.49992478941034896,1580.0
3193,11481,-336,0.4843496930204527,1378.0
3194,11398,-303,0.48473656440792945,1464.0
3195,11507,-271,0.4875460907517496,1451.0
3196,11953,-350,0.4896959650378631,1045.0
3197,12699,-503,0.5015861027190333,583.0
3198,13360,-415,0.5417265642732844,960.0
3199,13582,-96,0.5609503339218546,1033.0
3200,13593,-47,0.573823438941864,1331.0
3201,13212,102,0.5628905501245927,1471.0
3202,13263,189,0.5514200641319286,1182.0
3203,13359,292,0.5549174716665399,1232.0
3204,13221,508,0.5458484026522001,1268.0
3205,12904,1013,0.5260698934778546,1171.0
3206,12763,1330,0.5250729927007299,1624.0
3207,13108,1596,0.5121537795729948,1093.0
3208,13489,1667,0.5322813605835199,1252.0
3209,13817,1078,0.540565244415195,968.0
3210,14039,701,0.5539491984481371,1096.0
3211,14290,240,0.559101222279148,988.0
3212,14159,-57,0.5445526431395519,716.0
3213,13523,-384,0.5439422008151167,1158.0
3214,12657,-450,0.5177255047230969,1319.0
3215,11880,-412,0.5001835940368656,1742.0
3216,11412,-234,0.4866188944135712,1898.0
3217,11132,-195,0.4767785830498447,1762.0
3218,10916,-46,0.4689275961325559,1791.0
3219,10906,59,0.4740200212680136,2021.0
3220,11159,214,0.4777761370348494,1783.0
3221,11270,699,0.4749096748293858,1743.0
3222,11715,1058,0.4825866999046851,1449.0
3223,12189,1236,0.4928348909657321,1258.0
3224,12341,1369,0.5004021349711194,1347.0
3225,12229,1504,0.4891213541099125,1237.0
3226,12283,1605,0.48617903851030686,1137.0
3227,12340,1956,0.4898259465279024,1309.0
3228,12329,2145,0.479774760326455,1133.0
3229,12198,2218,0.4918520617826272,1686.0
3230,12200,1973,0.4888268156424581,1625.0
3231,12443,1627,0.4911135549327752,1401.0
3232,13165,953,0.5133278471501663,1182.0
3233,13500,279,0.5176190819341356,866.0
3234,13522,76,0.5308507943401006,1147.0
3235,13630,214,0.5437326532143125,867.0
3236,13720,215,0.5365075791685427,579.0
3237,13127,60,0.508589647411853,432.0
3238,12291,-16,0.4792440094498819,489.0
3239,11711,-93,0.4698374563609745,805.0
3240,11215,31,0.4677642656688494,1286.0
3241,10949,13,0.4673953592479296,1580.0
3242,10782,30,0.46009775025183747,1550.0
3243,10821,-61,0.4595383291555988,1462.0
3244,11010,-345,0.47002786354394155,1473.0
3245,11007,-169,0.4681252357600905,1403.0
3246,11250,-39,0.46233922981179043,1008.0
3247,11623,-271,0.4818106499962341,1171.0
3248,11964,-537,0.4923575032000602,1114.0
3249,12160,-540,0.5034249153180278,1216.0
3250,12314,-672,0.49126760563380284,766.0
3251,12375,-658,0.4964820359281437,891.0
3252,12417,-888,0.49835943325876214,949.0
3253,12238,-1021,0.4899213830619621,911.0
3254,12226,-1092,0.49483156094296127,1082.0
3255,12619,-1099,0.4946517088442473,653.0
3256,13502,-1355,0.5160178350631346,270.0
3257,13949,-1382,0.5351798669891172,214.0
3258,14014,-1327,0.5358321635873895,110.0
3259,14098,-1264,0.5324172487093836,-72.0
3260,14092,-1269,0.5314727741544062,-76.0
3261,13431,-1158,0.5127099409895597,123.0
3262,12640,-1028,0.5068353474320242,781.0
3263,11990,-932,0.4928052105422599,1024.0
3264,11474,-849,0.47450995146544267,1138.0
3265,11324,-1049,0.4858085561096322,1633.0
3266,11171,-1009,0.46522179309310435,1236.0
3267,11342,-1297,0.4580218624394275,851.0
3268,11842,-1863,0.4604305753506864,434.0
3269,12571,-2579,0.47756469245776123,403.0
3270,13168,-2977,0.5161753048205051,506.0
3271,13894,-3530,0.548584869283566,333.0
3272,13907,-3414,0.5439581423770241,336.0
3273,13704,-3119,0.5419322823224033,493.0
3274,13780,-2923,0.5466127555691181,550.0
3275,13986,-2765,0.5517559718429049,358.0
3276,13997,-2646,0.5570366965448555,545.0
3277,13952,-2481,0.5618554739525857,813.0
3278,14048,-2352,0.552483281989631,658.0
3279,14393,-2113,0.5614061443701645,555.0
3280,15119,-2100,0.5755129752564876,139.0
3281,15334,-2269,0.5790681920818908,53.0
3282,15373,-2569,0.5877482814932968,103.0
3283,15216,-2370,0.587736638029347,245.0
3284,14956,-2380,0.5755840412621359,221.0
3285,13981,-2027,0.5548101787655061,823.0
3286,12906,-1600,0.5305749356415327,1315.0
3287,12179,-1570,0.4985299043507388,1216.0
3288,11819,-1556,0.4853636901241869,1313.0
3289,11475,-1459,0.4699069818743336,1306.0
3290,11350,-1444,0.46789463989685026,1351.0
3291,11415,-1584,0.4742367117616619,1415.0
3292,11764,-1931,0.47536845231466013,1041.0
3293,12259,-2212,0.4974915761886934,1029.0
3294,13036,-2675,0.5295892773161938,477.0
3295,13512,-2771,0.5497321499960023,239.0
3296,13835,-2777,0.562537355062358,283.0
3297,13981,-2447,0.5809780882819943,655.0
3298,14237,-2255,0.5873330426855852,582.0
3299,14370,-2171,0.5979275431102674,748.0
3300,14424,-2411,0.5970484061393152,747.0
3301,14497,-2629,0.583714618069019,557.0
3302,14682,-2672,0.5809724349157733,493.0
3303,15124,-2664,0.5934971818565239,355.0
3304,16029,-2954,0.6061892064445863,112.0
3305,16194,-3036,0.6128129490961349,10.0
3306,16148,-3119,0.6127966584393393,-10.0
3307,16066,-3030,0.6036053059219229,-94.0
3308,15806,-3075,0.6058032022851988,312.0
3309,14801,-2788,0.5711277043844534,114.0
3310,13604,-2325,0.5440975387420237,721.0
3311,12724,-2019,0.5189552859356692,1006.0
3312,12239,-1903,0.5005390534964125,1225.0
3313,11864,-1689,0.5045407175822539,1692.0
3314,11673,-1424,0.49174880525686976,1498.0
3315,11706,-1379,0.4864207691156666,1297.0
3316,12050,-1460,0.4935181715998501,1122.0
3317,12707,-1489,0.5080590748931704,847.0
3318,13486,-1348,0.5412642177885512,1028.0
3319,14292,-1376,0.5599629286376274,813.0
3320,14551,-1458,0.5790338850076587,948.0
3321,14768,-1795,0.5899824842544628,1063.0
3322,15102,-2081,0.5961058784110793,910.0
3323,15572,-2532,0.6004710456465663,490.0
3324,15733,-2784,0.601643166426113,524.0
3325,15921,-3182,0.6097146236877126,573.0
3326,16398,-3766,0.6280783616635188,562.0
3327,16947,-4137,0.6437231997634186,467.0
3328,17332,-4060,0.6829003910030583,308.0
3329,17277,-3748,0.6764002665307882,-20.0
3330,16862,-3237,0.633603315125259,-43.0
3331,16623,-2917,0.6263547350325136,137.0
3332,16440,-2809,0.6156438908224949,364.0
3333,15281,-2398,0.5788619059647097,761.0
3334,14103,-2015,0.5526325312104216,1169.0
3335,13084,-1683,0.5426113581686958,1802.0
3336,12613,-1528,0.5371980318893123,1908.0
3337,12299,-1495,0.5301087728479049,1883.0
3338,12040,-1380,0.5234625362429421,1681.0
3339,12029,-1337,0.5201569882639842,1622.0
3340,12406,-1438,0.508706234787493,1179.0
3341,13063,-1610,0.5122078115128768,720.0
3342,13886,-1802,0.5485498108448928,904.0
3343,14873,-2365,0.5820873316967938,777.0
3344,15263,-3053,0.6032696120609031,863.0
3345,15506,-3488,0.6294240111034004,820.0
3346,15796,-3797,0.6324096943501081,591.0
3347,16244,-4088,0.6419462049775854,367.0
3348,16587,-4463,0.6457661441536039,633.0
3349,17080,-5033,0.6652271873826512,635.0
3350,17584,-5564,0.672424824056302,283.0
3351,17904,-5550,0.6932654216185625,471.0
3352,18523,-5231,0.7222854109796785,528.0
3353,18622,-5052,0.7201970443349753,384.0
3354,18425,-4547,0.7305960467068611,721.0
3355,17969,-3886,0.6946072249833098,759.0
3356,17538,-3598,0.6804184470310889,934.0
3357,16456,-3318,0.6339659757385887,947.0
3358,14975,-2811,0.6009223390518355,1313.0
3359,13803,-2429,0.5582086307474908,1603.0
3360,13207,-2247,0.559059526030976,1773.0
3361,12464,-1729,0.5128663970509287,1866.0
3362,12023,-1393,0.5125414778606344,2342.0
3363,11939,-1248,0.5019807987437096,2126.0
3364,12161,-1180,0.5104867713563366,2175.0
3365,12837,-1308,0.5173030812725906,1618.0
3366,13751,-1429,0.5415647921760391,1311.0
3367,14773,-2134,0.5719064761281408,955.0
3368,15558,-2865,0.6171566476524791,1320.0
3369,16330,-3730,0.6311124028191528,1042.0
3370,16956,-4210,0.6434353334059313,770.0
3371,17527,-4714,0.6718309343295609,816.0
3372,17787,-4964,0.6764118394770292,838.0
3373,18041,-5511,0.6806459734561019,883.0
3374,18407,-5814,0.6963848480483941,933.0
3375,18767,-5626,0.7027864893118488,729.0
3376,19076,-5270,0.7035289070041832,601.0
3377,19243,-5203,0.7005810844533171,409.0
3378,19178,-4922,0.7019896038716615,404.0
3379,18798,-4475,0.6876881181023362,394.0
3380,18317,-4086,0.6627025102367812,295.0
3381,17144,-3771,0.6329305135951662,454.0
3382,15594,-3144,0.5688359563306394,454.0
3383,14535,-2828,0.5266602979160032,350.0
3384,13703,-2475,0.49896349390393874,498.0
3385,13072,-2217,0.4965909889646447,1058.0
3386,12545,-1792,0.4985972787207182,1673.0
3387,12305,-1555,0.4943753493571828,1846.0
3388,12327,-1291,0.5032017451270143,1975.0
3389,12412,-783,0.49816552600014113,1709.0
3390,12946,-480,0.49837570621468924,1168.0
3391,13772,-968,0.5199296810533491,720.0
3392,14717,-1795,0.557553826669079,691.0
3393,15659,-2573,0.5824199441220718,601.0
3394,16520,-3237,0.6077919290211792,469.0
3395,16626,-3106,0.5971278730069339,339.0
3396,16317,-2740,0.5908787697925079,513.0
3397,16125,-2643,0.5834066669013341,449.0
3398,16222,-2774,0.5964323560579301,663.0
3399,16537,-2750,0.5970159832724953,309.0
3400,17081,-2743,0.6086586834833133,99.0
3401,17060,-2488,0.6055996865315427,-59.0
3402,16841,-2192,0.6022113285862526,-11.0
3403,16518,-1883,0.590154530135169,-58.0
3404,16347,-1863,0.5839355992844365,-26.0
3405,15665,-1875,0.5586275343825322,95.0
3406,14532,-1696,0.5371132557479421,606.0
3407,13436,-1392,0.5145210979957769,1428.0
3408,12611,-1133,0.5018184313456392,2015.0
3409,12186,-1078,0.4923555768375688,2209.0
3410,11837,-944,0.47338026243849096,2016.0
3411,11568,-785,0.4756604486584905,2278.0
3412,11516,-738,0.4630074831544374,2158.0
3413,11454,-610,0.4578152159379596,2242.0
3414,12232,-977,0.48375536698333277,2077.0
3415,13536,-1998,0.5118415679869335,1506.0
3416,14416,-2521,0.5243636115471234,951.0
3417,14808,-2563,0.5346990251550889,879.0
3418,14780,-2373,0.5261976047904192,686.0
3419,14715,-2035,0.5319214033179223,932.0
3420,14435,-1755,0.5309107100044526,1066.0
3421,14206,-1514,0.5342366819135399,1328.0
3422,14230,-1293,0.5385861510357426,1396.0
