,Date Time,Market Demand,Ontario Demand,HOEP,Output,capability
398,2021-01-17 15:00:00,17505,16123,14.38,16779.0,28800.0
399,2021-01-17 16:00:00,17778,16367,12.32,16345.0,28740.0
400,2021-01-17 17:00:00,18558,17180,23.01,16712.0,28606.0
401,2021-01-17 18:00:00,20064,18286,38.68,18037.0,28398.0
402,2021-01-17 19:00:00,19553,17889,26.02,17667.0,28339.0
403,2021-01-17 20:00:00,18818,17379,25.19,16759.0,28197.0
404,2021-01-17 21:00:00,18397,16708,25.85,16377.0,28169.0
405,2021-01-17 22:00:00,18273,16309,21.85,16219.0,28153.0
406,2021-01-17 23:00:00,17097,15383,16.87,14959.0,28206.0
407,2021-01-17 00:00:00,16657,14675,12.29,14605.0,28221.0
408,2021-01-18 01:00:00,16067,14077,17.03,14446.0,27835.0
409,2021-01-18 02:00:00,15763,13692,5.94,13985.0,28286.0
410,2021-01-18 03:00:00,15822,13623,14.35,14317.0,28188.0
411,2021-01-18 04:00:00,15788,13633,14.35,14388.0,28115.0
412,2021-01-18 05:00:00,15849,13736,14.35,14464.0,27413.0
413,2021-01-18 06:00:00,16361,14344,16.01,15035.0,27380.0
414,2021-01-18 07:00:00,17581,15655,20.28,15660.0,27440.0
415,2021-01-18 08:00:00,17909,16802,27.66,16843.0,27380.0
416,2021-01-18 09:00:00,19479,17448,33.4,17334.0,27465.0
417,2021-01-18 10:00:00,19584,17577,24.72,17467.0,27492.0
418,2021-01-18 11:00:00,19647,17513,25.64,17655.0,27536.0
419,2021-01-18 12:00:00,18925,17258,24.22,17113.0,27673.0
420,2021-01-18 13:00:00,19187,17206,23.54,17246.0,27719.0
421,2021-01-18 14:00:00,19308,17222,24.15,17699.0,28497.0
422,2021-01-18 15:00:00,19115,17106,19.48,17140.0,28461.0
423,2021-01-18 16:00:00,19319,17337,23.44,17445.0,28482.0
424,2021-01-18 17:00:00,19702,17977,24.78,17765.0,28365.0
425,2021-01-18 18:00:00,21098,18981,28.55,19020.0,28365.0
426,2021-01-18 19:00:00,20771,18678,25.58,18768.0,28603.0
427,2021-01-18 20:00:00,20185,18248,24.36,18197.0,28684.0
428,2021-01-18 21:00:00,19812,17751,23.7,17793.0,28815.0
429,2021-01-18 22:00:00,18974,16940,15.11,17183.0,29000.0
430,2021-01-18 23:00:00,18048,16027,9.42,16083.0,28667.0
431,2021-01-18 00:00:00,17251,15097,7.17,15696.0,28750.0
432,2021-01-19 01:00:00,16569,14436,7.19,15447.0,29278.0
433,2021-01-19 02:00:00,16199,14129,4.84,15255.0,29299.0
434,2021-01-19 03:00:00,16088,13921,4.87,15582.0,29478.0
435,2021-01-19 04:00:00,16044,13843,5.2,15588.0,29671.0
436,2021-01-19 05:00:00,16020,13907,0.89,15604.0,29879.0
437,2021-01-19 06:00:00,16585,14503,0.0,15370.0,29953.0
438,2021-01-19 07:00:00,17784,15645,0.95,15983.0,30165.0
439,2021-01-19 08:00:00,18620,16645,11.06,17236.0,30271.0
440,2021-01-19 09:00:00,19314,17252,9.09,17651.0,30359.0
441,2021-01-19 10:00:00,19859,17511,13.35,17809.0,30364.0
442,2021-01-19 11:00:00,19935,17459,13.37,17931.0,30409.0
443,2021-01-19 12:00:00,19749,17279,5.92,17861.0,30342.0
444,2021-01-19 13:00:00,19649,17117,5.93,18352.0,30819.0
445,2021-01-19 14:00:00,19289,16927,12.73,18590.0,30706.0
446,2021-01-19 15:00:00,19403,17066,7.23,18684.0,30720.0
447,2021-01-19 16:00:00,19818,17422,12.75,18251.0,30666.0
448,2021-01-19 17:00:00,20443,18059,13.68,18821.0,30553.0
449,2021-01-19 18:00:00,21343,18944,24.28,19452.0,30380.0
450,2021-01-19 19:00:00,21004,18762,21.08,19097.0,30123.0
451,2021-01-19 20:00:00,20571,18347,16.63,18820.0,29937.0
452,2021-01-19 21:00:00,19805,17776,13.62,18369.0,29829.0
453,2021-01-19 22:00:00,19156,17089,9.94,17290.0,29840.0
454,2021-01-19 23:00:00,18257,16167,4.8,16428.0,29425.0
455,2021-01-19 00:00:00,17418,15281,9.03,15661.0,29099.0
456,2021-01-20 01:00:00,16941,14674,10.9,15588.0,29132.0
457,2021-01-20 02:00:00,16563,14308,5.22,15524.0,29348.0
458,2021-01-20 03:00:00,16359,14078,5.76,15413.0,29434.0
459,2021-01-20 04:00:00,16253,14009,1.86,15789.0,29683.0
460,2021-01-20 05:00:00,16378,14142,0.0,16094.0,29951.0
461,2021-01-20 06:00:00,16880,14702,0.0,16115.0,30079.0
462,2021-01-20 07:00:00,17952,15789,2.64,16992.0,29760.0
463,2021-01-20 08:00:00,19237,17099,20.77,17652.0,29270.0
464,2021-01-20 09:00:00,19758,17830,23.77,18209.0,28944.0
465,2021-01-20 10:00:00,20342,18314,28.37,18509.0,28560.0
466,2021-01-20 11:00:00,20276,18066,27.38,18641.0,28491.0
467,2021-01-20 12:00:00,19553,17752,23.94,18044.0,28804.0
468,2021-01-20 13:00:00,19126,17487,15.09,17539.0,28980.0
469,2021-01-20 14:00:00,19378,17454,14.36,17744.0,29219.0
470,2021-01-20 15:00:00,19288,17458,14.77,17748.0,29253.0
471,2021-01-20 16:00:00,19581,17872,18.12,18013.0,29289.0
472,2021-01-20 17:00:00,20065,18454,22.89,18847.0,29374.0
473,2021-01-20 18:00:00,21204,19243,22.67,19842.0,29891.0
474,2021-01-20 19:00:00,20989,18975,18.7,19570.0,30474.0
475,2021-01-20 20:00:00,20575,18446,7.78,19111.0,30961.0
476,2021-01-20 21:00:00,20004,17853,3.42,18604.0,31310.0
477,2021-01-20 22:00:00,19407,17040,3.39,18444.0,31656.0
478,2021-01-20 23:00:00,18054,16036,1.92,17836.0,31700.0
479,2021-01-20 00:00:00,17135,14950,0.0,16873.0,31498.0
480,2021-01-21 01:00:00,16590,14297,0.0,16374.0,31788.0
481,2021-01-21 02:00:00,16293,13980,0.0,16124.0,31840.0
482,2021-01-21 03:00:00,16130,13842,0.0,15931.0,31903.0
483,2021-01-21 04:00:00,15992,13811,0.0,15795.0,31904.0
484,2021-01-21 05:00:00,16227,13964,0.0,15954.0,31755.0
485,2021-01-21 06:00:00,16664,14436,0.0,16411.0,31647.0
486,2021-01-21 07:00:00,17585,15421,0.47,17238.0,31658.0
487,2021-01-21 08:00:00,19107,16592,4.18,18166.0,31637.0
488,2021-01-21 09:00:00,19659,17142,5.94,18472.0,31688.0
489,2021-01-21 10:00:00,19581,17193,5.85,18652.0,31668.0
490,2021-01-21 11:00:00,19491,17097,6.03,18304.0,31719.0
491,2021-01-21 12:00:00,19508,17109,6.05,18304.0,31747.0
492,2021-01-21 13:00:00,19477,17104,5.92,18276.0,31806.0
493,2021-01-21 14:00:00,19565,17101,6.03,18446.0,31678.0
494,2021-01-21 15:00:00,19442,17092,5.97,18592.0,31629.0
495,2021-01-21 16:00:00,19575,17227,11.54,18751.0,31416.0
496,2021-01-21 17:00:00,19995,17689,9.8,18649.0,31217.0
497,2021-01-21 18:00:00,21092,18743,14.34,19507.0,31100.0
498,2021-01-21 19:00:00,20801,18397,8.36,19476.0,31288.0
499,2021-01-21 20:00:00,20195,17776,5.87,19084.0,31455.0
500,2021-01-21 21:00:00,19408,17190,1.3,18538.0,31679.0
501,2021-01-21 22:00:00,18794,16415,0.0,17609.0,31327.0
502,2021-01-21 23:00:00,17678,15511,5.46,17316.0,30976.0
503,2021-01-21 00:00:00,16824,14591,1.97,16599.0,31223.0
504,2021-01-22 01:00:00,16473,14296,0.0,16043.0,31115.0
505,2021-01-22 02:00:00,16116,13953,0.0,15708.0,30839.0
506,2021-01-22 03:00:00,15820,13730,0.0,15427.0,30653.0
507,2021-01-22 04:00:00,15842,13748,0.0,15500.0,30683.0
508,2021-01-22 05:00:00,15917,13842,0.0,15575.0,30701.0
509,2021-01-22 06:00:00,16530,14385,0.0,16318.0,30729.0
510,2021-01-22 07:00:00,17485,15311,0.17,16551.0,30898.0
511,2021-01-22 08:00:00,18787,16354,6.72,17688.0,30797.0
512,2021-01-22 09:00:00,19512,17207,13.36,18103.0,30662.0
513,2021-01-22 10:00:00,19885,17464,12.12,18377.0,30853.0
514,2021-01-22 11:00:00,19954,17605,17.12,18532.0,30833.0
515,2021-01-22 12:00:00,19957,17712,14.4,18443.0,30831.0
516,2021-01-22 13:00:00,19861,17604,13.55,18835.0,30824.0
517,2021-01-22 14:00:00,19752,17509,10.91,18196.0,30813.0
518,2021-01-22 15:00:00,19809,17525,8.94,18334.0,30932.0
519,2021-01-22 16:00:00,19936,17644,3.36,18509.0,30985.0
520,2021-01-22 17:00:00,20342,18136,8.91,18556.0,30842.0
521,2021-01-22 18:00:00,21266,18861,19.57,19441.0,30734.0
522,2021-01-22 19:00:00,21300,18873,16.44,19592.0,30475.0
523,2021-01-22 20:00:00,20529,18340,18.11,19700.0,30533.0
524,2021-01-22 21:00:00,20189,17893,10.9,18805.0,30644.0
525,2021-01-22 22:00:00,19447,17146,13.75,17966.0,30098.0
526,2021-01-22 23:00:00,18582,16315,10.24,17106.0,30079.0
527,2021-01-22 00:00:00,17975,15446,8.48,16556.0,29683.0
528,2021-01-23 01:00:00,17357,14813,5.92,15906.0,30052.0
529,2021-01-23 02:00:00,16981,14448,5.71,15951.0,30016.0
530,2021-01-23 03:00:00,16879,14284,6.08,16157.0,29952.0
531,2021-01-23 04:00:00,16670,14221,6.59,15920.0,29963.0
532,2021-01-23 05:00:00,16791,14278,11.53,15833.0,29751.0
533,2021-01-23 06:00:00,17151,14683,9.71,15749.0,29581.0
534,2021-01-23 07:00:00,17191,15156,6.4,15825.0,29544.0
535,2021-01-23 08:00:00,18248,16055,7.92,16629.0,29796.0
536,2021-01-23 09:00:00,18766,16615,12.3,17175.0,29534.0
537,2021-01-23 10:00:00,18934,16804,14.36,17475.0,29112.0
538,2021-01-23 11:00:00,18993,16978,14.39,17830.0,28906.0
539,2021-01-23 12:00:00,18942,16893,14.38,18065.0,29300.0
540,2021-01-23 13:00:00,18643,16687,11.6,17952.0,29577.0
541,2021-01-23 14:00:00,18613,16515,7.78,17747.0,29610.0
542,2021-01-23 15:00:00,18488,16488,12.98,17552.0,29272.0
543,2021-01-23 16:00:00,18862,16824,17.74,17466.0,29048.0
544,2021-01-23 17:00:00,19575,17690,22.93,17646.0,28718.0
545,2021-01-23 18:00:00,20895,19005,44.71,18931.0,28354.0
546,2021-01-23 19:00:00,21231,19264,47.25,19188.0,28212.0
547,2021-01-23 20:00:00,20005,18357,22.26,18243.0,28212.0
548,2021-01-23 21:00:00,19206,17767,19.27,17556.0,28252.0
549,2021-01-23 22:00:00,18646,17222,19.27,17315.0,28286.0
550,2021-01-23 23:00:00,17798,16538,24.41,16422.0,27813.0
551,2021-01-23 00:00:00,16867,15744,29.62,15665.0,27225.0
552,2021-01-24 01:00:00,16288,15173,22.59,14951.0,27457.0
553,2021-01-24 02:00:00,16061,14780,21.46,14749.0,27999.0
554,2021-01-24 03:00:00,15975,14548,17.9,14721.0,28041.0
555,2021-01-24 04:00:00,15836,14370,13.24,14609.0,28136.0
556,2021-01-24 05:00:00,15959,14338,13.23,14827.0,28258.0
557,2021-01-24 06:00:00,16020,14586,12.08,14731.0,28644.0
558,2021-01-24 07:00:00,16224,14818,10.9,14900.0,28624.0
559,2021-01-24 08:00:00,17058,15337,12.68,15874.0,28735.0
560,2021-01-24 09:00:00,17528,15855,13.25,16222.0,28950.0
561,2021-01-24 10:00:00,17869,16019,13.24,16484.0,29052.0
562,2021-01-24 11:00:00,18237,16272,13.24,17311.0,29275.0
563,2021-01-24 12:00:00,18684,16657,21.64,17459.0,29366.0
564,2021-01-24 13:00:00,18746,16799,18.65,17540.0,29250.0
565,2021-01-24 14:00:00,18715,16858,21.61,17328.0,28956.0
566,2021-01-24 15:00:00,18692,16909,20.69,17493.0,28849.0
567,2021-01-24 16:00:00,18832,17069,13.75,17472.0,28883.0
568,2021-01-24 17:00:00,19454,17846,21.57,18002.0,28924.0
569,2021-01-24 18:00:00,20936,18945,23.13,19374.0,28810.0
570,2021-01-24 19:00:00,20521,18837,22.25,19230.0,28763.0
571,2021-01-24 20:00:00,19641,18057,21.14,18453.0,28819.0
572,2021-01-24 21:00:00,19296,17321,20.66,18142.0,28776.0
573,2021-01-24 22:00:00,18859,16723,22.32,17804.0,28573.0
574,2021-01-24 23:00:00,17915,15911,22.04,16809.0,28310.0
575,2021-01-24 00:00:00,16899,15116,18.0,15772.0,28377.0
576,2021-01-25 01:00:00,16265,14551,16.44,15162.0,28234.0
577,2021-01-25 02:00:00,16251,14290,15.76,15200.0,28200.0
578,2021-01-25 03:00:00,16470,14155,16.45,15412.0,28124.0
579,2021-01-25 04:00:00,16541,14109,20.38,15637.0,27868.0
580,2021-01-25 05:00:00,16495,14359,20.61,15733.0,27894.0
581,2021-01-25 06:00:00,16811,14994,22.53,16439.0,27979.0
582,2021-01-25 07:00:00,17853,16018,22.6,16836.0,27963.0
583,2021-01-25 08:00:00,19043,17237,26.15,18481.0,27589.0
584,2021-01-25 09:00:00,19644,17821,29.49,19125.0,27796.0
585,2021-01-25 10:00:00,19603,17809,26.89,19059.0,27924.0
586,2021-01-25 11:00:00,19822,17793,22.8,18373.0,28038.0
587,2021-01-25 12:00:00,19988,17701,24.5,18486.0,27166.0
588,2021-01-25 13:00:00,19885,17688,24.7,18363.0,27070.0
589,2021-01-25 14:00:00,19880,17465,24.7,18401.0,27065.0
590,2021-01-25 15:00:00,19793,17415,24.41,18264.0,27083.0
591,2021-01-25 16:00:00,20086,17707,24.83,18542.0,27009.0
592,2021-01-25 17:00:00,20716,18249,26.15,19247.0,27000.0
593,2021-01-25 18:00:00,21584,19099,28.05,20105.0,28261.0
594,2021-01-25 19:00:00,21627,19051,26.16,20170.0,28294.0
595,2021-01-25 20:00:00,20786,18505,25.25,19339.0,28060.0
596,2021-01-25 21:00:00,20086,17851,23.83,18685.0,28553.0
597,2021-01-25 22:00:00,19199,17040,22.15,17489.0,28354.0
598,2021-01-25 23:00:00,18192,16404,20.31,16868.0,29097.0
599,2021-01-25 00:00:00,17530,15371,14.32,15813.0,29343.0
600,2021-01-26 01:00:00,17159,14655,9.02,15535.0,29465.0
601,2021-01-26 02:00:00,16781,14216,5.32,15197.0,29549.0
602,2021-01-26 03:00:00,16720,14095,0.0,15457.0,29861.0
603,2021-01-26 04:00:00,16746,14080,0.0,16092.0,29914.0
604,2021-01-26 05:00:00,16837,14160,0.0,16809.0,30259.0
605,2021-01-26 06:00:00,17304,14694,0.0,17086.0,30425.0
606,2021-01-26 07:00:00,18194,15611,4.52,17545.0,30596.0
607,2021-01-26 08:00:00,19685,16895,17.57,19186.0,30679.0
608,2021-01-26 09:00:00,20388,17525,23.46,19514.0,30479.0
609,2021-01-26 10:00:00,20750,18058,23.21,19654.0,30037.0
610,2021-01-26 11:00:00,20860,18315,26.41,19220.0,29520.0
611,2021-01-26 12:00:00,20682,18547,27.3,18884.0,29168.0
612,2021-01-26 13:00:00,20719,18763,27.04,18943.0,29200.0
613,2021-01-26 14:00:00,20394,18503,23.7,18566.0,29018.0
614,2021-01-26 15:00:00,20766,18538,23.29,18873.0,28756.0
615,2021-01-26 16:00:00,20521,18317,23.13,19009.0,28750.0
616,2021-01-26 17:00:00,21359,18907,23.91,19692.0,28719.0
617,2021-01-26 18:00:00,22239,19639,25.65,20638.0,28779.0
618,2021-01-26 19:00:00,21967,19510,23.6,20353.0,28916.0
619,2021-01-26 20:00:00,20859,18743,23.06,19731.0,28712.0
620,2021-01-26 21:00:00,19982,18028,22.41,19259.0,28945.0
621,2021-01-26 22:00:00,19236,17390,21.85,17886.0,28951.0
622,2021-01-26 23:00:00,18284,16597,23.12,16513.0,28280.0
623,2021-01-26 00:00:00,17437,15624,15.61,15708.0,28734.0
624,2021-01-27 01:00:00,17050,15203,15.97,15590.0,28694.0
625,2021-01-27 02:00:00,16447,14795,10.31,14943.0,28779.0
626,2021-01-27 03:00:00,16424,14503,13.26,15017.0,28564.0
627,2021-01-27 04:00:00,16650,14466,13.25,15192.0,28387.0
628,2021-01-27 05:00:00,17070,14617,13.98,15756.0,28395.0
629,2021-01-27 06:00:00,17419,15105,22.1,16121.0,28483.0
630,2021-01-27 07:00:00,18288,16163,23.64,17028.0,28568.0
631,2021-01-27 08:00:00,19415,17340,23.78,17953.0,28891.0
632,2021-01-27 09:00:00,19947,17862,23.88,18218.0,28856.0
633,2021-01-27 10:00:00,20161,18005,25.95,18167.0,28598.0
634,2021-01-27 11:00:00,20140,17951,26.65,18318.0,28426.0
635,2021-01-27 12:00:00,19537,17396,26.25,17743.0,28431.0
636,2021-01-27 13:00:00,19447,17174,24.43,17694.0,28599.0
637,2021-01-27 14:00:00,19364,16924,23.01,17747.0,28706.0
638,2021-01-27 15:00:00,19256,16911,21.23,17604.0,28694.0
639,2021-01-27 16:00:00,19394,17485,22.47,17631.0,28570.0
640,2021-01-27 17:00:00,20358,18292,23.99,18434.0,28552.0
641,2021-01-27 18:00:00,21628,19391,27.15,19541.0,28546.0
642,2021-01-27 19:00:00,21860,19651,24.23,19855.0,28723.0
643,2021-01-27 20:00:00,20936,19013,22.65,19068.0,28644.0
644,2021-01-27 21:00:00,19987,18429,23.48,18060.0,29028.0
645,2021-01-27 22:00:00,19588,17695,23.64,17941.0,29067.0
646,2021-01-27 23:00:00,18796,16836,28.58,17150.0,28921.0
647,2021-01-27 00:00:00,17708,15848,20.87,16156.0,29043.0
648,2021-01-28 01:00:00,17207,15242,14.36,15782.0,29250.0
649,2021-01-28 02:00:00,17064,14833,12.92,15677.0,29519.0
650,2021-01-28 03:00:00,16907,14746,3.43,15501.0,29670.0
651,2021-01-28 04:00:00,16860,14730,0.0,15688.0,29757.0
652,2021-01-28 05:00:00,17037,14953,0.0,15939.0,29799.0
653,2021-01-28 06:00:00,17690,15571,1.37,16708.0,29855.0
654,2021-01-28 07:00:00,18641,16517,12.22,17197.0,29870.0
655,2021-01-28 08:00:00,19485,17611,13.34,18605.0,29918.0
656,2021-01-28 09:00:00,20341,18189,14.36,19126.0,30151.0
657,2021-01-28 10:00:00,20290,18014,14.35,19022.0,30598.0
658,2021-01-28 11:00:00,20213,17798,14.35,19061.0,30494.0
659,2021-01-28 12:00:00,20211,17749,15.91,18927.0,30626.0
660,2021-01-28 13:00:00,20425,17744,17.83,18728.0,30591.0
661,2021-01-28 14:00:00,20499,17635,15.91,18959.0,30742.0
662,2021-01-28 15:00:00,20513,17680,15.76,18939.0,30661.0
663,2021-01-28 16:00:00,20873,18214,13.66,19594.0,30605.0
664,2021-01-28 17:00:00,21413,18892,20.16,19984.0,30500.0
665,2021-01-28 18:00:00,22695,19988,27.01,21195.0,30171.0
666,2021-01-28 19:00:00,22698,20150,24.28,21154.0,30251.0
667,2021-01-28 20:00:00,21716,19634,24.1,20330.0,30074.0
668,2021-01-28 21:00:00,20650,18847,19.01,18909.0,30525.0
669,2021-01-28 22:00:00,20258,18190,12.27,18811.0,30537.0
670,2021-01-28 23:00:00,19384,17209,18.36,18023.0,29718.0
671,2021-01-28 00:00:00,18408,16389,17.41,16775.0,30456.0
672,2021-01-29 01:00:00,18580,16012,46.26,16957.0,29968.0
673,2021-01-29 02:00:00,18017,15781,42.94,16301.0,29578.0
674,2021-01-29 03:00:00,17621,15593,19.58,16041.0,29501.0
675,2021-01-29 04:00:00,17356,15473,14.35,15984.0,29564.0
676,2021-01-29 05:00:00,17542,15617,14.32,16227.0,29531.0
677,2021-01-29 06:00:00,17967,16050,4.15,16697.0,29695.0
678,2021-01-29 07:00:00,18764,16851,23.25,18211.0,29946.0
679,2021-01-29 08:00:00,20143,17912,27.24,19748.0,29945.0
680,2021-01-29 09:00:00,20927,18493,28.0,20589.0,29980.0
681,2021-01-29 10:00:00,21088,18485,28.04,20588.0,29906.0
682,2021-01-29 11:00:00,21584,18644,27.56,19995.0,29571.0
683,2021-01-29 12:00:00,20960,18541,25.39,19273.0,29679.0
684,2021-01-29 13:00:00,20672,18281,24.66,18950.0,29709.0
685,2021-01-29 14:00:00,20160,17708,24.2,18260.0,29636.0
686,2021-01-29 15:00:00,20401,17706,21.6,18544.0,29527.0
687,2021-01-29 16:00:00,20680,17841,24.08,18663.0,29828.0
688,2021-01-29 17:00:00,21279,18488,26.47,19863.0,29746.0
689,2021-01-29 18:00:00,22442,19444,28.72,20722.0,29610.0
690,2021-01-29 19:00:00,22652,19792,28.51,21034.0,29328.0
691,2021-01-29 20:00:00,21695,19156,28.05,20174.0,28965.0
692,2021-01-29 21:00:00,21612,18682,28.1,20271.0,28755.0
693,2021-01-29 22:00:00,20685,17938,28.03,19561.0,28238.0
694,2021-01-29 23:00:00,19617,17061,24.98,18039.0,28287.0
695,2021-01-29 00:00:00,18544,16239,26.91,17456.0,27541.0
696,2021-01-30 01:00:00,17941,15498,24.06,16969.0,28205.0
697,2021-01-30 02:00:00,17506,15359,23.96,16266.0,28194.0
698,2021-01-30 03:00:00,17215,15225,23.87,15960.0,28080.0
699,2021-01-30 04:00:00,17129,15184,23.9,16378.0,28072.0
700,2021-01-30 05:00:00,17360,15148,23.87,16522.0,28119.0
701,2021-01-30 06:00:00,17788,15375,24.41,17138.0,28024.0
702,2021-01-30 07:00:00,18338,15828,25.5,17634.0,28028.0
703,2021-01-30 08:00:00,19074,16389,27.8,18224.0,28035.0
704,2021-01-30 09:00:00,19835,16915,27.8,18599.0,28051.0
705,2021-01-30 10:00:00,19890,17238,27.75,18683.0,28134.0
706,2021-01-30 11:00:00,19705,17233,27.78,18610.0,28154.0
707,2021-01-30 12:00:00,19596,17273,27.2,18430.0,28307.0
708,2021-01-30 13:00:00,19225,17080,25.84,18116.0,28278.0
709,2021-01-30 14:00:00,18952,16705,24.25,17959.0,28630.0
710,2021-01-30 15:00:00,19186,16502,25.17,18222.0,28456.0
711,2021-01-30 16:00:00,19000,16528,24.59,18146.0,28382.0
712,2021-01-30 17:00:00,19591,17073,25.34,18627.0,28333.0
713,2021-01-30 18:00:00,21205,18604,41.57,19964.0,28414.0
714,2021-01-30 19:00:00,21429,18889,38.25,20490.0,28609.0
715,2021-01-30 20:00:00,20468,18051,27.56,19749.0,28565.0
716,2021-01-30 21:00:00,19648,17575,25.91,19561.0,29178.0
717,2021-01-30 22:00:00,19421,17098,24.63,18796.0,29134.0
718,2021-01-30 23:00:00,18395,16338,23.9,17335.0,29597.0
719,2021-01-30 00:00:00,18132,15613,15.49,16724.0,29811.0
720,2021-01-31 01:00:00,17222,14934,14.36,15653.0,29850.0
721,2021-01-31 02:00:00,17017,14661,5.07,15614.0,30068.0
722,2021-01-31 03:00:00,16751,14424,0.0,15575.0,30301.0
723,2021-01-31 04:00:00,16492,14277,0.0,15635.0,30565.0
724,2021-01-31 05:00:00,16696,14242,0.0,15920.0,30888.0
725,2021-01-31 06:00:00,17044,14560,0.0,16442.0,31051.0
726,2021-01-31 07:00:00,17313,14779,1.47,16965.0,31196.0
727,2021-01-31 08:00:00,17982,15360,11.57,17817.0,31192.0
728,2021-01-31 09:00:00,18547,15876,22.03,18473.0,31153.0
729,2021-01-31 10:00:00,18784,16275,13.67,18649.0,31095.0
730,2021-01-31 11:00:00,18983,16486,24.14,18695.0,30964.0
731,2021-01-31 12:00:00,19047,16658,21.03,18261.0,31001.0
732,2021-01-31 13:00:00,19430,16663,23.79,18111.0,31065.0
733,2021-01-31 14:00:00,19270,16686,15.06,17993.0,31138.0
734,2021-01-31 15:00:00,19220,16649,14.34,18238.0,31141.0
735,2021-01-31 16:00:00,18974,16935,8.72,18192.0,31046.0
736,2021-01-31 17:00:00,20221,17722,24.3,19218.0,30361.0
737,2021-01-31 18:00:00,21427,18709,21.56,20936.0,30591.0
738,2021-01-31 19:00:00,21243,18885,21.32,20936.0,31369.0
739,2021-01-31 20:00:00,21068,18252,24.47,20930.0,31303.0
740,2021-01-31 21:00:00,20746,17772,24.16,20650.0,31236.0
741,2021-01-31 22:00:00,19962,17084,24.83,19743.0,30812.0
742,2021-01-31 23:00:00,18949,16242,14.06,18249.0,30441.0
743,2021-01-31 00:00:00,18162,15541,7.39,17599.0,30992.0
744,2021-02-01 01:00:00,17643,14951,13.35,17463.0,30985.0
745,2021-02-01 02:00:00,17619,14863,8.5,17269.0,30904.0
746,2021-02-01 03:00:00,17463,14840,6.84,17224.0,30836.0
747,2021-02-01 04:00:00,17344,14733,6.68,17247.0,30757.0
748,2021-02-01 05:00:00,17560,14873,9.73,17545.0,30725.0
749,2021-02-01 06:00:00,18669,15573,24.46,18370.0,30574.0
750,2021-02-01 07:00:00,20029,16691,27.12,19839.0,30492.0
751,2021-02-01 08:00:00,21480,17758,28.33,21334.0,30182.0
752,2021-02-01 09:00:00,21845,18427,28.79,21631.0,30017.0
753,2021-02-01 10:00:00,21738,18623,29.49,21586.0,29622.0
754,2021-02-01 11:00:00,21039,18341,28.42,20761.0,29356.0
755,2021-02-01 12:00:00,20868,18183,28.1,20004.0,29300.0
756,2021-02-01 13:00:00,21019,18017,27.98,19383.0,29396.0
757,2021-02-01 14:00:00,20539,17750,24.3,19090.0,29409.0
758,2021-02-01 15:00:00,20347,17593,24.23,18941.0,29544.0
759,2021-02-01 16:00:00,20464,17879,24.16,19089.0,29684.0
760,2021-02-01 17:00:00,21245,18650,24.73,19838.0,29798.0
761,2021-02-01 18:00:00,22424,19825,26.52,21026.0,29710.0
762,2021-02-01 19:00:00,22151,19722,25.31,20816.0,29895.0
763,2021-02-01 20:00:00,21784,19088,24.36,20468.0,30001.0
764,2021-02-01 21:00:00,21032,18426,24.38,19814.0,29822.0
765,2021-02-01 22:00:00,20300,17646,24.34,18927.0,29628.0
766,2021-02-01 23:00:00,19298,16731,24.32,17920.0,29471.0
767,2021-02-01 00:00:00,18291,15837,25.26,16830.0,28970.0
768,2021-02-02 01:00:00,17551,15277,14.12,16039.0,29373.0
769,2021-02-02 02:00:00,17410,14924,13.33,15828.0,29474.0
770,2021-02-02 03:00:00,17249,14640,13.33,15737.0,29592.0
771,2021-02-02 04:00:00,17391,14643,13.34,15989.0,29581.0
772,2021-02-02 05:00:00,17519,14849,5.92,16442.0,29743.0
773,2021-02-02 06:00:00,18107,15430,0.0,16865.0,30020.0
774,2021-02-02 07:00:00,18966,16365,14.73,17251.0,30221.0
775,2021-02-02 08:00:00,20505,17681,25.2,19015.0,30360.0
776,2021-02-02 09:00:00,20849,18034,26.23,19271.0,30324.0
777,2021-02-02 10:00:00,20508,17924,25.92,19188.0,30107.0
778,2021-02-02 11:00:00,20276,17717,26.35,18426.0,30018.0
779,2021-02-02 12:00:00,20196,17564,26.34,18367.0,30141.0
780,2021-02-02 13:00:00,20077,17408,16.09,18626.0,30409.0
781,2021-02-02 14:00:00,19684,17169,4.47,18560.0,30769.0
